Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
61,53,5,5,55,48,5,Train/28/00028_00007_00006.png
62,54,6,6,57,49,5,Train/28/00028_00007_00007.png
62,55,5,5,56,49,5,Train/28/00028_00007_00008.png
63,55,6,5,58,49,5,Train/28/00028_00007_00009.png
65,55,6,5,59,50,5,Train/28/00028_00007_00010.png
65,56,5,5,59,51,5,Train/28/00028_00007_00011.png
68,59,6,6,62,53,5,Train/28/00028_00007_00012.png
70,60,7,6,63,54,5,Train/28/00028_00007_00013.png
71,60,7,6,65,55,5,Train/28/00028_00007_00014.png
72,62,7,6,66,56,5,Train/28/00028_00007_00015.png
74,62,7,5,68,56,5,Train/28/00028_00007_00016.png
76,65,7,6,70,59,5,Train/28/00028_00007_00017.png
77,65,7,5,71,59,5,Train/28/00028_00007_00018.png
81,69,8,7,74,63,5,Train/28/00028_00007_00019.png
82,71,7,7,75,65,5,Train/28/00028_00007_00020.png
85,73,8,7,78,67,5,Train/28/00028_00007_00021.png
86,75,7,6,79,68,5,Train/28/00028_00007_00022.png
88,77,7,7,81,70,5,Train/28/00028_00007_00023.png
94,81,9,8,85,74,5,Train/28/00028_00007_00024.png
97,82,9,7,88,75,5,Train/28/00028_00007_00025.png
99,86,9,8,91,79,5,Train/28/00028_00007_00026.png
105,92,9,9,95,84,5,Train/28/00028_00007_00027.png
107,94,9,9,98,86,5,Train/28/00028_00007_00028.png
111,98,9,9,102,90,5,Train/28/00028_00007_00029.png
54,51,6,6,52,46,5,Train/28/00028_00008_00000.png
58,51,6,5,53,46,5,Train/28/00028_00008_00001.png
59,53,6,6,54,48,5,Train/28/00028_00008_00002.png
59,54,5,6,53,48,5,Train/28/00028_00008_00003.png
61,53,6,5,56,48,5,Train/28/00028_00008_00004.png
61,56,5,6,56,51,5,Train/28/00028_00008_00005.png
63,57,6,5,58,52,5,Train/28/00028_00008_00006.png
63,59,5,5,58,53,5,Train/28/00028_00008_00007.png
68,61,7,6,62,55,5,Train/28/00028_00008_00008.png
71,63,7,6,65,57,5,Train/28/00028_00008_00009.png
72,63,6,5,65,58,5,Train/28/00028_00008_00010.png
75,68,7,7,68,62,5,Train/28/00028_00008_00011.png
75,70,6,7,69,64,5,Train/28/00028_00008_00012.png
79,72,7,6,72,65,5,Train/28/00028_00008_00013.png
83,73,8,6,75,67,5,Train/28/00028_00008_00014.png
85,75,7,6,78,69,5,Train/28/00028_00008_00015.png
89,80,8,7,81,72,5,Train/28/00028_00008_00016.png
94,82,9,7,85,74,5,Train/28/00028_00008_00017.png
96,84,9,7,88,77,5,Train/28/00028_00008_00018.png
98,88,9,8,90,80,5,Train/28/00028_00008_00019.png
99,90,8,8,91,82,5,Train/28/00028_00008_00020.png
105,93,10,8,95,84,5,Train/28/00028_00008_00021.png
111,98,10,8,102,90,5,Train/28/00028_00008_00022.png
117,105,10,9,107,96,5,Train/28/00028_00008_00023.png
122,111,10,10,112,102,5,Train/28/00028_00008_00024.png
132,117,12,10,120,106,5,Train/28/00028_00008_00025.png
140,123,12,11,127,112,5,Train/28/00028_00008_00026.png
148,129,13,12,135,118,5,Train/28/00028_00008_00027.png
164,142,14,12,150,130,5,Train/28/00028_00008_00028.png
176,153,15,13,161,140,5,Train/28/00028_00008_00029.png
36,33,5,5,31,28,5,Train/28/00028_00009_00000.png
37,35,5,6,32,30,5,Train/28/00028_00009_00001.png
36,34,5,5,31,29,5,Train/28/00028_00009_00002.png
37,35,5,5,32,30,5,Train/28/00028_00009_00003.png
34,33,5,5,29,28,5,Train/28/00028_00009_00004.png
36,35,5,5,31,30,5,Train/28/00028_00009_00005.png
38,38,5,6,33,33,5,Train/28/00028_00009_00006.png
40,40,5,6,35,35,5,Train/28/00028_00009_00007.png
42,42,5,6,37,37,5,Train/28/00028_00009_00008.png
44,43,6,6,39,38,5,Train/28/00028_00009_00009.png
44,42,6,5,39,37,5,Train/28/00028_00009_00010.png
45,43,5,5,40,38,5,Train/28/00028_00009_00011.png
48,42,6,6,43,37,5,Train/28/00028_00009_00012.png
47,44,5,6,42,39,5,Train/28/00028_00009_00013.png
49,44,6,5,44,39,5,Train/28/00028_00009_00014.png
50,45,6,5,45,40,5,Train/28/00028_00009_00015.png
50,46,5,5,45,41,5,Train/28/00028_00009_00016.png
53,49,6,6,48,44,5,Train/28/00028_00009_00017.png
56,49,6,5,51,44,5,Train/28/00028_00009_00018.png
62,54,6,5,57,49,5,Train/28/00028_00009_00019.png
64,55,6,5,59,50,5,Train/28/00028_00009_00020.png
67,57,6,5,61,52,5,Train/28/00028_00009_00021.png
71,60,7,5,65,55,5,Train/28/00028_00009_00022.png
70,61,6,5,64,56,5,Train/28/00028_00009_00023.png
75,68,6,6,69,62,5,Train/28/00028_00009_00024.png
80,71,7,6,73,65,5,Train/28/00028_00009_00025.png
84,76,7,7,77,70,5,Train/28/00028_00009_00026.png
93,82,8,8,85,75,5,Train/28/00028_00009_00027.png
100,86,9,8,92,79,5,Train/28/00028_00009_00028.png
108,94,10,9,99,86,5,Train/28/00028_00009_00029.png
43,39,5,5,38,34,5,Train/28/00028_00010_00000.png
44,40,6,6,39,35,5,Train/28/00028_00010_00001.png
44,40,6,6,39,35,5,Train/28/00028_00010_00002.png
44,40,6,6,39,35,5,Train/28/00028_00010_00003.png
45,41,5,6,40,36,5,Train/28/00028_00010_00004.png
47,41,6,5,42,36,5,Train/28/00028_00010_00005.png
47,42,5,5,42,37,5,Train/28/00028_00010_00006.png
50,44,5,5,45,39,5,Train/28/00028_00010_00007.png
53,46,6,5,48,41,5,Train/28/00028_00010_00008.png
53,47,6,6,48,42,5,Train/28/00028_00010_00009.png
53,47,6,6,48,42,5,Train/28/00028_00010_00010.png
55,50,5,6,50,45,5,Train/28/00028_00010_00011.png
58,52,5,6,53,47,5,Train/28/00028_00010_00012.png
63,53,6,5,58,48,5,Train/28/00028_00010_00013.png
63,55,5,6,58,50,5,Train/28/00028_00010_00014.png
68,56,7,6,62,51,5,Train/28/00028_00010_00015.png
68,57,7,6,62,52,5,Train/28/00028_00010_00016.png
68,60,7,6,62,55,5,Train/28/00028_00010_00017.png
71,62,6,6,65,57,5,Train/28/00028_00010_00018.png
75,70,6,7,69,64,5,Train/28/00028_00010_00019.png
75,69,6,6,69,63,5,Train/28/00028_00010_00020.png
80,71,8,6,73,65,5,Train/28/00028_00010_00021.png
83,73,7,6,76,67,5,Train/28/00028_00010_00022.png
87,80,7,8,80,73,5,Train/28/00028_00010_00023.png
97,84,9,8,89,77,5,Train/28/00028_00010_00024.png
104,88,9,8,95,81,5,Train/28/00028_00010_00025.png
110,99,9,8,101,91,5,Train/28/00028_00010_00026.png
121,109,11,10,111,100,5,Train/28/00028_00010_00027.png
128,117,12,11,117,107,5,Train/28/00028_00010_00028.png
135,131,11,12,124,120,5,Train/28/00028_00010_00029.png
37,34,6,5,32,29,5,Train/28/00028_00011_00000.png
37,34,6,5,32,29,5,Train/28/00028_00011_00001.png
36,34,5,5,31,29,5,Train/28/00028_00011_00002.png
37,35,5,5,32,30,5,Train/28/00028_00011_00003.png
39,35,6,5,34,30,5,Train/28/00028_00011_00004.png
39,36,6,5,34,31,5,Train/28/00028_00011_00005.png
39,38,5,6,34,33,5,Train/28/00028_00011_00006.png
38,38,5,6,33,33,5,Train/28/00028_00011_00007.png
41,39,5,5,36,34,5,Train/28/00028_00011_00008.png
41,39,5,5,36,34,5,Train/28/00028_00011_00009.png
41,39,5,5,36,34,5,Train/28/00028_00011_00010.png
42,41,5,6,37,36,5,Train/28/00028_00011_00011.png
45,43,6,6,40,38,5,Train/28/00028_00011_00012.png
46,44,6,6,41,39,5,Train/28/00028_00011_00013.png
46,45,5,6,41,40,5,Train/28/00028_00011_00014.png
48,46,6,6,43,41,5,Train/28/00028_00011_00015.png
48,46,6,6,43,41,5,Train/28/00028_00011_00016.png
48,46,6,6,43,41,5,Train/28/00028_00011_00017.png
49,46,6,5,44,41,5,Train/28/00028_00011_00018.png
51,47,6,6,46,42,5,Train/28/00028_00011_00019.png
50,47,5,6,45,42,5,Train/28/00028_00011_00020.png
52,48,6,6,47,43,5,Train/28/00028_00011_00021.png
52,48,6,6,47,43,5,Train/28/00028_00011_00022.png
54,49,6,5,49,44,5,Train/28/00028_00011_00023.png
54,50,5,5,49,45,5,Train/28/00028_00011_00024.png
56,51,6,5,51,46,5,Train/28/00028_00011_00025.png
55,53,5,6,50,48,5,Train/28/00028_00011_00026.png
57,55,5,6,52,50,5,Train/28/00028_00011_00027.png
60,57,6,6,55,52,5,Train/28/00028_00011_00028.png
63,58,5,6,58,53,5,Train/28/00028_00011_00029.png
31,29,6,6,26,24,5,Train/28/00028_00012_00000.png
31,28,6,6,26,23,5,Train/28/00028_00012_00001.png
30,26,6,5,25,21,5,Train/28/00028_00012_00002.png
28,27,5,6,23,22,5,Train/28/00028_00012_00003.png
31,29,5,5,25,23,5,Train/28/00028_00012_00004.png
31,31,5,6,26,25,5,Train/28/00028_00012_00005.png
33,31,6,6,28,26,5,Train/28/00028_00012_00006.png
34,32,6,6,28,26,5,Train/28/00028_00012_00007.png
35,31,6,5,29,26,5,Train/28/00028_00012_00008.png
34,32,5,5,29,27,5,Train/28/00028_00012_00009.png
35,32,6,5,30,27,5,Train/28/00028_00012_00010.png
36,33,5,5,30,28,5,Train/28/00028_00012_00011.png
38,35,6,5,33,30,5,Train/28/00028_00012_00012.png
38,36,5,5,33,31,5,Train/28/00028_00012_00013.png
40,38,6,6,35,33,5,Train/28/00028_00012_00014.png
42,39,6,5,37,34,5,Train/28/00028_00012_00015.png
44,42,5,6,38,36,5,Train/28/00028_00012_00016.png
46,42,5,5,41,37,5,Train/28/00028_00012_00017.png
47,45,5,6,42,39,5,Train/28/00028_00012_00018.png
50,46,6,6,45,41,5,Train/28/00028_00012_00019.png
53,48,6,5,48,43,5,Train/28/00028_00012_00020.png
56,53,5,5,51,48,5,Train/28/00028_00012_00021.png
60,56,5,5,54,51,5,Train/28/00028_00012_00022.png
64,59,6,5,59,54,5,Train/28/00028_00012_00023.png
70,64,7,6,63,58,5,Train/28/00028_00012_00024.png
76,72,7,7,70,66,5,Train/28/00028_00012_00025.png
85,80,7,7,78,73,5,Train/28/00028_00012_00026.png
97,88,9,7,89,80,5,Train/28/00028_00012_00027.png
113,105,9,10,103,95,5,Train/28/00028_00012_00028.png
135,122,12,11,124,111,5,Train/28/00028_00012_00029.png
40,43,6,5,35,38,5,Train/28/00028_00013_00000.png
41,43,5,5,36,38,5,Train/28/00028_00013_00001.png
44,44,5,5,39,39,5,Train/28/00028_00013_00002.png
44,45,5,6,39,40,5,Train/28/00028_00013_00003.png
44,46,5,6,39,40,5,Train/28/00028_00013_00004.png
46,47,5,6,40,41,5,Train/28/00028_00013_00005.png
47,47,5,5,42,42,5,Train/28/00028_00013_00006.png
47,48,5,6,42,43,5,Train/28/00028_00013_00007.png
48,47,6,5,43,42,5,Train/28/00028_00013_00008.png
51,51,6,6,45,45,5,Train/28/00028_00013_00009.png
53,52,6,5,47,46,5,Train/28/00028_00013_00010.png
54,54,5,5,48,49,5,Train/28/00028_00013_00011.png
55,58,5,6,50,52,5,Train/28/00028_00013_00012.png
56,59,5,6,51,53,5,Train/28/00028_00013_00013.png
59,60,6,6,54,55,5,Train/28/00028_00013_00014.png
61,62,6,5,56,57,5,Train/28/00028_00013_00015.png
64,62,6,5,59,57,5,Train/28/00028_00013_00016.png
68,65,6,6,61,60,5,Train/28/00028_00013_00017.png
71,68,7,7,65,62,5,Train/28/00028_00013_00018.png
74,71,6,6,68,65,5,Train/28/00028_00013_00019.png
80,75,8,7,73,69,5,Train/28/00028_00013_00020.png
83,80,7,7,75,72,5,Train/28/00028_00013_00021.png
92,87,9,8,84,80,5,Train/28/00028_00013_00022.png
97,93,9,8,89,85,5,Train/28/00028_00013_00023.png
105,99,10,9,95,91,5,Train/28/00028_00013_00024.png
109,107,9,10,100,98,5,Train/28/00028_00013_00025.png
122,118,10,10,111,108,5,Train/28/00028_00013_00026.png
133,129,11,12,121,118,5,Train/28/00028_00013_00027.png
147,142,13,12,135,129,5,Train/28/00028_00013_00028.png
172,161,14,13,158,147,5,Train/28/00028_00013_00029.png
35,34,5,5,30,29,5,Train/28/00028_00014_00000.png
36,36,5,6,30,30,5,Train/28/00028_00014_00001.png
37,36,5,5,32,31,5,Train/28/00028_00014_00002.png
37,36,5,5,32,31,5,Train/28/00028_00014_00003.png
38,38,5,6,33,33,5,Train/28/00028_00014_00004.png
39,37,6,5,34,32,5,Train/28/00028_00014_00005.png
39,38,5,5,34,33,5,Train/28/00028_00014_00006.png
40,39,5,5,35,33,5,Train/28/00028_00014_00007.png
42,40,6,6,37,35,5,Train/28/00028_00014_00008.png
42,40,5,5,37,35,5,Train/28/00028_00014_00009.png
45,43,6,6,39,37,5,Train/28/00028_00014_00010.png
46,45,5,6,40,39,5,Train/28/00028_00014_00011.png
48,46,6,6,42,40,5,Train/28/00028_00014_00012.png
48,47,5,6,43,42,5,Train/28/00028_00014_00013.png
50,48,6,6,45,42,5,Train/28/00028_00014_00014.png
50,48,5,6,45,43,5,Train/28/00028_00014_00015.png
53,49,6,6,48,44,5,Train/28/00028_00014_00016.png
55,51,6,6,50,46,5,Train/28/00028_00014_00017.png
55,52,5,6,50,46,5,Train/28/00028_00014_00018.png
57,53,5,6,52,48,5,Train/28/00028_00014_00019.png
59,54,5,5,54,49,5,Train/28/00028_00014_00020.png
61,56,5,5,56,51,5,Train/28/00028_00014_00021.png
65,60,6,6,60,55,5,Train/28/00028_00014_00022.png
69,63,6,6,63,58,5,Train/28/00028_00014_00023.png
73,65,7,5,67,59,5,Train/28/00028_00014_00024.png
75,69,6,6,68,62,5,Train/28/00028_00014_00025.png
81,72,8,6,74,66,5,Train/28/00028_00014_00026.png
85,77,7,6,77,70,5,Train/28/00028_00014_00027.png
89,83,8,8,82,75,5,Train/28/00028_00014_00028.png
96,86,8,7,87,78,5,Train/28/00028_00014_00029.png
28,26,6,5,23,21,5,Train/28/00028_00015_00000.png
30,28,6,5,25,23,5,Train/28/00028_00015_00001.png
31,30,5,5,26,25,5,Train/28/00028_00015_00002.png
32,30,6,5,27,25,5,Train/28/00028_00015_00003.png
32,31,6,6,27,26,5,Train/28/00028_00015_00004.png
33,31,6,6,28,26,5,Train/28/00028_00015_00005.png
35,28,6,5,29,23,5,Train/28/00028_00015_00006.png
35,32,6,6,30,27,5,Train/28/00028_00015_00007.png
37,31,6,5,31,26,5,Train/28/00028_00015_00008.png
37,31,6,5,32,26,5,Train/28/00028_00015_00009.png
34,32,5,5,28,26,5,Train/28/00028_00015_00010.png
35,33,6,5,30,28,5,Train/28/00028_00015_00011.png
37,34,5,5,31,29,5,Train/28/00028_00015_00012.png
39,36,6,5,34,31,5,Train/28/00028_00015_00013.png
42,37,6,5,36,31,5,Train/28/00028_00015_00014.png
42,38,6,6,36,32,5,Train/28/00028_00015_00015.png
43,39,6,5,38,33,5,Train/28/00028_00015_00016.png
45,42,6,5,40,37,5,Train/28/00028_00015_00017.png
48,44,6,5,43,38,5,Train/28/00028_00015_00018.png
50,44,5,6,45,39,5,Train/28/00028_00015_00019.png
54,48,5,6,48,42,5,Train/28/00028_00015_00020.png
57,49,5,5,51,44,5,Train/28/00028_00015_00021.png
59,54,5,6,54,49,5,Train/28/00028_00015_00022.png
65,58,6,6,60,52,5,Train/28/00028_00015_00023.png
72,63,7,5,66,57,5,Train/28/00028_00015_00024.png
76,68,6,6,70,62,5,Train/28/00028_00015_00025.png
84,74,7,6,77,67,5,Train/28/00028_00015_00026.png
93,82,9,8,85,75,5,Train/28/00028_00015_00027.png
105,92,10,9,95,84,5,Train/28/00028_00015_00028.png
118,105,11,10,107,96,5,Train/28/00028_00015_00029.png
33,35,5,6,28,30,5,Train/28/00028_00016_00000.png
36,35,6,5,31,30,5,Train/28/00028_00016_00001.png
36,36,5,6,31,31,5,Train/28/00028_00016_00002.png
38,36,6,5,33,31,5,Train/28/00028_00016_00003.png
36,36,5,5,31,31,5,Train/28/00028_00016_00004.png
37,39,5,6,32,34,5,Train/28/00028_00016_00005.png
39,41,5,6,34,36,5,Train/28/00028_00016_00006.png
39,39,6,5,34,34,5,Train/28/00028_00016_00007.png
40,42,6,6,35,37,5,Train/28/00028_00016_00008.png
42,43,6,6,37,38,5,Train/28/00028_00016_00009.png
41,42,5,5,36,37,5,Train/28/00028_00016_00010.png
44,45,6,6,39,40,5,Train/28/00028_00016_00011.png
45,46,6,5,40,41,5,Train/28/00028_00016_00012.png
45,47,5,5,40,42,5,Train/28/00028_00016_00013.png
47,49,5,6,42,44,5,Train/28/00028_00016_00014.png
49,51,6,6,44,46,5,Train/28/00028_00016_00015.png
50,52,6,6,45,47,5,Train/28/00028_00016_00016.png
52,53,6,5,47,48,5,Train/28/00028_00016_00017.png
54,55,6,6,49,50,5,Train/28/00028_00016_00018.png
57,57,6,6,52,52,5,Train/28/00028_00016_00019.png
58,60,5,6,53,55,5,Train/28/00028_00016_00020.png
61,61,6,5,56,56,5,Train/28/00028_00016_00021.png
64,64,5,5,59,59,5,Train/28/00028_00016_00022.png
67,69,6,6,61,63,5,Train/28/00028_00016_00023.png
71,72,6,6,65,66,5,Train/28/00028_00016_00024.png
77,75,7,6,71,69,5,Train/28/00028_00016_00025.png
83,82,8,8,76,75,5,Train/28/00028_00016_00026.png
93,89,9,8,85,82,5,Train/28/00028_00016_00027.png
98,94,9,8,90,86,5,Train/28/00028_00016_00028.png
107,101,10,9,98,93,5,Train/28/00028_00016_00029.png
35,32,6,5,30,27,5,Train/28/00028_00017_00000.png
35,34,6,6,30,29,5,Train/28/00028_00017_00001.png
35,34,5,5,30,29,5,Train/28/00028_00017_00002.png
35,34,5,5,30,29,5,Train/28/00028_00017_00003.png
37,35,5,5,31,29,5,Train/28/00028_00017_00004.png
37,35,5,5,32,30,5,Train/28/00028_00017_00005.png
39,36,6,6,33,31,5,Train/28/00028_00017_00006.png
39,36,6,5,34,31,5,Train/28/00028_00017_00007.png
39,39,5,6,34,34,5,Train/28/00028_00017_00008.png
41,39,5,5,36,34,5,Train/28/00028_00017_00009.png
43,41,6,6,38,36,5,Train/28/00028_00017_00010.png
43,41,5,6,38,36,5,Train/28/00028_00017_00011.png
45,41,6,5,40,36,5,Train/28/00028_00017_00012.png
47,45,5,6,42,40,5,Train/28/00028_00017_00013.png
50,45,6,5,45,40,5,Train/28/00028_00017_00014.png
53,47,6,5,48,42,5,Train/28/00028_00017_00015.png
54,50,5,6,49,45,5,Train/28/00028_00017_00016.png
57,52,6,5,52,46,5,Train/28/00028_00017_00017.png
59,56,5,6,53,51,5,Train/28/00028_00017_00018.png
61,57,5,5,56,51,5,Train/28/00028_00017_00019.png
68,60,7,6,62,55,5,Train/28/00028_00017_00020.png
69,63,6,6,63,58,5,Train/28/00028_00017_00021.png
75,70,7,7,69,64,5,Train/28/00028_00017_00022.png
82,74,8,6,75,68,5,Train/28/00028_00017_00023.png
89,82,8,8,82,75,5,Train/28/00028_00017_00024.png
97,87,8,8,89,80,5,Train/28/00028_00017_00025.png
105,95,9,9,96,87,5,Train/28/00028_00017_00026.png
119,105,11,9,109,96,5,Train/28/00028_00017_00027.png
135,123,11,11,124,113,5,Train/28/00028_00017_00028.png
155,139,13,12,142,127,5,Train/28/00028_00017_00029.png
27,36,6,5,21,30,6,Train/29/00029_00000_00000.png
27,37,6,5,22,32,6,Train/29/00029_00000_00001.png
29,39,5,6,24,34,6,Train/29/00029_00000_00002.png
31,40,5,6,26,35,6,Train/29/00029_00000_00003.png
31,41,5,6,26,36,6,Train/29/00029_00000_00004.png
32,42,6,5,27,37,6,Train/29/00029_00000_00005.png
32,43,6,6,27,38,6,Train/29/00029_00000_00006.png
32,42,6,5,27,37,6,Train/29/00029_00000_00007.png
32,43,6,6,27,38,6,Train/29/00029_00000_00008.png
32,42,6,5,27,37,6,Train/29/00029_00000_00009.png
33,43,6,5,27,38,6,Train/29/00029_00000_00010.png
33,47,5,6,28,42,6,Train/29/00029_00000_00011.png
36,52,5,6,31,47,6,Train/29/00029_00000_00012.png
37,53,5,5,32,48,6,Train/29/00029_00000_00013.png
39,56,6,6,34,51,6,Train/29/00029_00000_00014.png
39,58,6,6,34,52,6,Train/29/00029_00000_00015.png
41,59,6,5,35,54,6,Train/29/00029_00000_00016.png
42,63,6,6,37,58,6,Train/29/00029_00000_00017.png
43,68,5,7,38,62,6,Train/29/00029_00000_00018.png
46,71,6,6,41,65,6,Train/29/00029_00000_00019.png
48,75,6,6,43,69,6,Train/29/00029_00000_00020.png
49,81,5,7,44,74,6,Train/29/00029_00000_00021.png
51,85,6,7,46,78,6,Train/29/00029_00000_00022.png
54,96,6,8,49,87,6,Train/29/00029_00000_00023.png
56,106,5,10,51,97,6,Train/29/00029_00000_00024.png
58,111,5,9,53,101,6,Train/29/00029_00000_00025.png
62,121,6,11,56,111,6,Train/29/00029_00000_00026.png
65,134,6,12,60,123,6,Train/29/00029_00000_00027.png
69,157,6,13,63,144,6,Train/29/00029_00000_00028.png
67,182,6,15,61,167,6,Train/29/00029_00000_00029.png
36,34,5,6,31,29,6,Train/29/00029_00001_00000.png
37,34,6,6,32,29,6,Train/29/00029_00001_00001.png
38,34,5,5,32,29,6,Train/29/00029_00001_00002.png
40,35,6,5,34,30,6,Train/29/00029_00001_00003.png
40,37,6,6,35,32,6,Train/29/00029_00001_00004.png
40,37,6,6,35,32,6,Train/29/00029_00001_00005.png
41,39,5,5,36,33,6,Train/29/00029_00001_00006.png
43,41,5,6,37,35,6,Train/29/00029_00001_00007.png
45,41,6,5,40,36,6,Train/29/00029_00001_00008.png
45,41,5,5,39,36,6,Train/29/00029_00001_00009.png
47,44,6,6,41,38,6,Train/29/00029_00001_00010.png
48,45,6,6,42,39,6,Train/29/00029_00001_00011.png
48,46,5,6,43,41,6,Train/29/00029_00001_00012.png
50,47,6,6,45,42,6,Train/29/00029_00001_00013.png
52,49,5,5,47,43,6,Train/29/00029_00001_00014.png
54,51,5,5,49,45,6,Train/29/00029_00001_00015.png
58,53,5,5,53,48,6,Train/29/00029_00001_00016.png
62,57,6,6,57,52,6,Train/29/00029_00001_00017.png
65,59,6,5,60,53,6,Train/29/00029_00001_00018.png
70,61,7,5,64,56,6,Train/29/00029_00001_00019.png
71,63,6,5,65,58,6,Train/29/00029_00001_00020.png
76,70,7,7,70,64,6,Train/29/00029_00001_00021.png
81,73,7,7,74,67,6,Train/29/00029_00001_00022.png
87,76,8,6,79,70,6,Train/29/00029_00001_00023.png
94,84,9,8,86,77,6,Train/29/00029_00001_00024.png
104,93,10,8,95,85,6,Train/29/00029_00001_00025.png
112,100,10,8,103,92,6,Train/29/00029_00001_00026.png
124,112,11,10,114,103,6,Train/29/00029_00001_00027.png
137,124,12,10,126,113,6,Train/29/00029_00001_00028.png
164,149,14,13,150,137,6,Train/29/00029_00001_00029.png
38,35,6,6,33,30,6,Train/29/00029_00002_00000.png
38,35,6,6,33,30,6,Train/29/00029_00002_00001.png
36,34,5,5,31,29,6,Train/29/00029_00002_00002.png
38,36,5,5,33,31,6,Train/29/00029_00002_00003.png
39,38,5,6,34,33,6,Train/29/00029_00002_00004.png
41,38,6,5,36,33,6,Train/29/00029_00002_00005.png
40,38,5,5,35,33,6,Train/29/00029_00002_00006.png
41,39,5,5,36,34,6,Train/29/00029_00002_00007.png
41,40,5,6,36,35,6,Train/29/00029_00002_00008.png
42,39,5,6,37,34,6,Train/29/00029_00002_00009.png
43,40,5,6,38,35,6,Train/29/00029_00002_00010.png
47,42,6,5,42,37,6,Train/29/00029_00002_00011.png
47,43,6,5,42,38,6,Train/29/00029_00002_00012.png
47,42,5,5,42,37,6,Train/29/00029_00002_00013.png
49,44,6,5,44,39,6,Train/29/00029_00002_00014.png
50,46,5,6,45,41,6,Train/29/00029_00002_00015.png
51,47,5,6,46,42,6,Train/29/00029_00002_00016.png
52,49,5,6,47,44,6,Train/29/00029_00002_00017.png
54,49,5,6,49,44,6,Train/29/00029_00002_00018.png
56,49,6,5,51,44,6,Train/29/00029_00002_00019.png
59,55,6,6,54,50,6,Train/29/00029_00002_00020.png
60,56,6,6,55,51,6,Train/29/00029_00002_00021.png
63,59,5,6,58,54,6,Train/29/00029_00002_00022.png
65,58,6,5,60,53,6,Train/29/00029_00002_00023.png
71,63,7,6,65,58,6,Train/29/00029_00002_00024.png
71,63,6,5,65,58,6,Train/29/00029_00002_00025.png
74,70,6,6,68,64,6,Train/29/00029_00002_00026.png
79,73,7,6,72,67,6,Train/29/00029_00002_00027.png
84,79,7,7,77,72,6,Train/29/00029_00002_00028.png
87,81,8,7,80,74,6,Train/29/00029_00002_00029.png
43,37,6,6,38,32,6,Train/29/00029_00003_00000.png
44,37,6,5,39,31,6,Train/29/00029_00003_00001.png
45,38,6,6,40,32,6,Train/29/00029_00003_00002.png
44,37,5,6,39,32,6,Train/29/00029_00003_00003.png
44,39,5,6,39,34,6,Train/29/00029_00003_00004.png
46,39,6,5,41,34,6,Train/29/00029_00003_00005.png
46,41,5,6,41,36,6,Train/29/00029_00003_00006.png
49,42,6,5,44,37,6,Train/29/00029_00003_00007.png
49,43,5,5,44,38,6,Train/29/00029_00003_00008.png
49,43,5,5,44,38,6,Train/29/00029_00003_00009.png
50,43,6,5,45,38,6,Train/29/00029_00003_00010.png
50,46,5,6,44,40,6,Train/29/00029_00003_00011.png
51,47,5,6,46,42,6,Train/29/00029_00003_00012.png
54,49,6,6,49,44,6,Train/29/00029_00003_00013.png
57,53,6,6,52,48,6,Train/29/00029_00003_00014.png
58,54,5,5,53,49,6,Train/29/00029_00003_00015.png
61,57,6,6,55,51,6,Train/29/00029_00003_00016.png
64,60,6,6,59,55,6,Train/29/00029_00003_00017.png
67,61,6,5,61,55,6,Train/29/00029_00003_00018.png
71,65,6,6,65,60,6,Train/29/00029_00003_00019.png
73,68,6,6,67,62,6,Train/29/00029_00003_00020.png
76,71,7,7,70,65,6,Train/29/00029_00003_00021.png
81,75,7,7,74,69,6,Train/29/00029_00003_00022.png
84,76,8,6,77,70,6,Train/29/00029_00003_00023.png
87,82,7,8,80,75,6,Train/29/00029_00003_00024.png
92,84,9,8,84,77,6,Train/29/00029_00003_00025.png
93,86,8,8,85,79,6,Train/29/00029_00003_00026.png
99,93,8,8,91,85,6,Train/29/00029_00003_00027.png
106,97,10,8,97,89,6,Train/29/00029_00003_00028.png
110,104,9,10,101,95,6,Train/29/00029_00003_00029.png
39,40,5,6,34,35,6,Train/29/00029_00004_00000.png
39,38,6,5,34,33,6,Train/29/00029_00004_00001.png
39,39,6,6,34,34,6,Train/29/00029_00004_00002.png
